Request_ID,Request_Start,Request_End,Total_Processing,Total_Waiting,SLA_Hours,Request_Type,Priority,Department_Requesting,Vendor_Type,Request_Amount,Complexity_Score,System_Load,Num_Stages,Total_TAT,Delay_Ratio,SLA_Breach_Hours,Delayed_Flag,Is_High_Value_Request,Is_High_Complexity,Bottleneck_Stage,Max_Stage_Delay
R04552,2025-02-21 14:54:36,2025-03-07 09:00:00,266.18,31.59,264.0,Vendor Contract,Low,Finance,Internal,14536,4,0.3272861111337908,7,330.09,1.250340909090909,66.08999999999997,1,0,1,Finance Approval,95.36
R04553,2025-01-15 10:31:48,2025-01-26 09:00:00,172.3,35.55,240.0,Vendor Contract,Medium,Admin,Internal,22742,4,0.1712375651653843,10,262.47,1.093625,22.470000000000027,1,0,1,Procurement Review,43.66
R04554,2025-01-10 11:39:00,2025-01-15 09:00:00,80.47,13.9,132.0,Office Supplies,Medium,HR,Internal,165588,2,0.3357152899856067,4,117.35,0.8890151515151514,0.0,0,1,0,Procurement Review,38.24
R04555,2025-02-07 13:52:48,2025-02-14 09:00:00,129.28,19.11,174.0,IT Purchase,Medium,HR,External,189007,3,0.97808127236885,4,163.12,0.9374712643678161,0.0,0,1,0,Procurement Review,71.24
R04556,2025-03-21 13:36:36,2025-04-02 09:00:00,179.88,40.27,194.4,Equipment,High,HR,Internal,228119,4,0.1863905680997495,10,283.39,1.4577674897119342,88.98999999999998,1,1,1,Finance Approval,43.95
R04557,2025-05-16 12:55:12,2025-05-26 09:00:00,144.9,32.44,264.0,Vendor Contract,Low,Admin,Internal,25026,4,0.301945801786284,7,236.08,0.8942424242424243,0.0,0,0,1,Finance Approval,58.03
R04558,2025-05-03 13:38:24,2025-05-13 09:00:00,153.14,29.52,194.4,Equipment,High,IT,External,244034,4,0.2207912702114507,7,235.36,1.2106995884773664,40.96000000000001,1,1,1,Finance Approval,49.17
R04559,2025-03-10 14:45:36,2025-03-14 15:34:48,77.3,15.84,191.4,IT Purchase,Low,IT,Internal,244727,3,0.6467519941095223,4,96.82,0.505851619644723,0.0,0,1,0,Procurement Review,29.880000000000003
R04560,2025-01-29 11:58:12,2025-02-02 16:54:00,71.46000000000001,14.48,194.4,Equipment,High,Operations,External,134391,4,0.0140672856144261,4,100.93,0.5191872427983539,0.0,0,0,1,Procurement Review,37.47
R04561,2025-02-15 13:08:24,2025-02-19 09:00:00,60.19,13.11,118.8,Office Supplies,High,Finance,Internal,188275,2,0.5600156853132928,4,91.86,0.7732323232323233,0.0,0,1,0,Finance Approval,28.79
R04562,2025-02-18 10:27:36,2025-02-23 09:00:00,73.22,12.77,156.6,IT Purchase,High,HR,External,135370,3,0.3650028777867957,4,118.54,0.7569604086845467,0.0,0,0,0,Finance Approval,40.93
R04563,2025-05-08 11:43:12,2025-05-18 09:00:00,143.74,32.14,132.0,Office Supplies,Medium,HR,External,182388,2,0.4855326361248957,10,237.28,1.7975757575757576,105.28,1,1,0,Finance Approval,39.45
R04564,2025-06-15 10:36:36,2025-06-21 09:00:00,86.02000000000001,17.310000000000002,125.4,Office Supplies,Low,HR,Internal,94626,1,0.7505746967603757,4,142.39,1.13548644338118,16.98999999999998,1,0,0,Finance Approval,41.46
R04565,2025-01-24 11:36:00,2025-01-28 09:00:00,58.08,10.07,102.6,Office Supplies,High,Finance,Internal,8775,1,0.7966250400436359,4,93.4,0.9103313840155947,0.0,0,0,0,Procurement Review,26.82
R04566,2025-04-17 10:19:48,2025-04-23 09:00:00,79.19,19.95,118.8,Office Supplies,High,Admin,Internal,243898,2,0.3575276366786495,7,142.67,1.200925925925926,23.86999999999999,1,1,0,Finance Approval,22.33
R04567,2025-03-28 12:32:24,2025-04-03 09:00:00,100.65,13.28,258.0,Vendor Contract,Medium,Finance,Internal,228873,5,0.5324382691401001,4,140.46,0.5444186046511629,0.0,0,1,1,Finance Approval,45.68
R04568,2025-02-03 15:39:36,2025-02-15 09:00:00,189.75,43.51,283.8,Vendor Contract,Low,HR,Internal,248845,5,0.5496746600942255,9,281.34,0.9913319238900633,0.0,0,1,1,Finance Approval,55.900000000000006
R04569,2025-06-11 11:49:48,2025-06-15 09:00:00,63.39,12.37,140.4,IT Purchase,High,Operations,Internal,88258,2,0.697759901920012,4,93.17,0.6636039886039886,0.0,0,0,0,Finance Approval,32.18
R04570,2025-07-02 12:13:12,2025-07-07 09:00:00,77.0,15.71,216.0,Equipment,Medium,IT,Internal,173474,4,0.4463713156757619,4,116.78,0.5406481481481481,0.0,0,1,1,Finance Approval,38.39
R04571,2025-01-30 15:05:24,2025-02-08 09:00:00,137.54000000000002,32.92,217.8,Equipment,Low,Admin,Internal,72674,3,0.9695387257695648,7,209.91,0.9637741046831956,0.0,0,0,0,Finance Approval,43.94
R04572,2025-06-26 15:15:36,2025-07-01 09:00:00,72.06,22.43,237.6,Equipment,Low,Admin,Internal,165992,4,0.6367229159177856,4,113.74,0.4787037037037037,0.0,0,1,1,Procurement Review,32.2
R04573,2025-06-18 11:51:00,2025-06-22 09:00:00,55.2,11.75,132.0,Office Supplies,Medium,IT,Internal,148279,2,0.7403154177275149,4,93.15,0.7056818181818182,0.0,0,0,0,Procurement Review,18.67
R04574,2025-01-16 10:16:48,2025-01-20 09:00:00,55.21,8.63,156.0,IT Purchase,Medium,IT,Internal,27169,2,0.1503718134833123,4,94.72,0.6071794871794872,0.0,0,0,0,Procurement Review,27.68
R04575,2025-01-31 10:48:00,2025-02-07 09:00:00,119.61,14.88,217.8,Equipment,Low,Operations,Internal,71852,3,0.3065834246400908,4,166.2,0.7630853994490358,0.0,0,0,0,Finance Approval,53.09
R04576,2025-03-20 12:49:48,2025-03-24 09:00:00,66.10000000000001,10.53,102.6,Office Supplies,High,IT,External,57247,1,0.6924992560061135,4,92.17,0.8983430799220273,0.0,0,0,0,Procurement Review,25.020000000000003
R04577,2025-02-14 12:26:24,2025-02-18 15:46:48,65.05,16.77,194.4,Equipment,High,Operations,External,175376,4,0.8102537302131085,4,99.34,0.5110082304526748,0.0,0,1,1,Procurement Review,30.540000000000003
R04578,2025-04-05 10:37:12,2025-04-10 09:00:00,75.78999999999999,10.53,198.0,Equipment,Medium,HR,External,54219,3,0.9535432809656216,4,118.38,0.5978787878787879,0.0,0,0,0,Finance Approval,35.51
R04579,2025-05-03 13:45:00,2025-05-11 09:00:00,117.31,24.59,198.0,Equipment,Medium,HR,Internal,95432,3,0.8262476729337478,7,187.25,0.9457070707070707,0.0,0,0,0,Finance Approval,35.779999999999994
R04580,2025-03-09 10:16:12,2025-03-13 09:00:00,71.34,12.09,118.8,Office Supplies,High,HR,Internal,115359,2,0.1297739484624757,4,94.73,0.7973905723905724,0.0,0,0,0,Finance Approval,39.96
R04581,2025-07-19 11:24:00,2025-07-23 16:07:12,74.38,10.2,102.6,Office Supplies,High,Admin,Internal,27904,1,0.3532120923641961,4,100.72,0.9816764132553607,0.0,0,0,0,Finance Approval,50.98
R04582,2025-01-14 11:49:12,2025-01-19 14:37:48,91.9,9.17,140.4,IT Purchase,High,Operations,External,87988,2,0.6932045349630748,4,122.81,0.8747150997150996,0.0,0,0,0,Finance Approval,51.08
R04583,2025-02-19 10:16:48,2025-02-23 15:36:00,77.53,10.59,132.0,Office Supplies,Medium,Admin,Internal,236055,2,0.1787964480365274,4,101.32,0.7675757575757576,0.0,0,1,0,Procurement Review,52.34
R04584,2025-07-17 13:15:36,2025-07-23 09:00:00,86.27,12.07,125.4,Office Supplies,Low,Operations,External,91687,1,0.0726440842898191,4,139.74,1.114354066985646,14.340000000000003,1,0,0,Procurement Review,40.41
R04585,2025-01-02 13:45:36,2025-01-17 09:00:00,257.97,32.21,174.0,IT Purchase,Medium,HR,External,227502,3,0.8352394132920977,10,355.24,2.041609195402299,181.24,1,1,0,Finance Approval,55.88
R04586,2025-01-03 11:54:00,2025-01-07 09:00:00,62.92,13.76,174.0,IT Purchase,Medium,HR,External,192150,3,0.3234162703488658,4,93.1,0.5350574712643678,0.0,0,1,0,Procurement Review,26.36
R04587,2025-07-12 10:49:12,2025-07-23 09:00:00,160.08,38.04,145.2,Office Supplies,Low,IT,Internal,127138,2,0.8733587411308509,10,262.18,1.8056473829201103,116.98000000000002,1,0,0,Finance Approval,32.15
R04588,2025-06-17 13:33:00,2025-06-22 09:00:00,72.8,17.82,216.0,Equipment,Medium,IT,Internal,148800,4,0.1255005107172043,4,115.45,0.5344907407407408,0.0,0,0,1,Finance Approval,32.29
R04589,2025-03-30 11:46:12,2025-04-04 17:24:00,73.2,14.56,156.0,IT Purchase,Medium,Operations,Internal,65877,2,0.5939645412792751,4,125.63,0.8053205128205128,0.0,0,0,0,Finance Approval,37.07
R04590,2025-03-24 13:12:36,2025-04-07 09:00:00,247.95,45.38,264.0,Vendor Contract,Low,Admin,External,19277,4,0.6901448743590007,10,331.79,1.256780303030303,67.79000000000002,1,0,1,Finance Approval,54.85
R04591,2025-07-18 14:33:36,2025-07-24 09:00:00,99.36,13.44,171.6,IT Purchase,Low,Finance,Internal,25871,2,0.9828740807858426,4,138.44,0.8067599067599067,0.0,0,0,0,Procurement Review,40.97
R04592,2025-06-30 10:36:36,2025-07-04 15:46:48,65.06,15.260000000000002,194.4,Equipment,High,IT,External,180797,4,0.4250651539013449,4,101.17,0.5204218106995885,0.0,0,1,1,Finance Approval,27.05
R04593,2025-07-15 11:00:36,2025-07-22 09:00:00,126.63,15.08,237.6,Equipment,Low,Admin,External,228487,4,0.4328172538940037,4,165.99,0.6986111111111112,0.0,0,1,1,Finance Approval,63.47
R04594,2025-05-18 14:01:12,2025-05-25 09:00:00,112.42,22.83,240.0,Vendor Contract,Medium,IT,External,16711,4,0.651196229102619,6,162.98,0.6790833333333333,0.0,0,0,1,Finance Approval,43.67
R04595,2025-05-09 12:30:36,2025-05-15 09:00:00,87.72,18.44,240.0,Vendor Contract,Medium,IT,External,55732,4,0.934319128363602,4,140.49,0.5853750000000001,0.0,0,0,1,Finance Approval,38.27
R04596,2025-04-08 12:39:36,2025-04-13 09:00:00,92.4,11.44,258.0,Vendor Contract,Medium,Admin,Internal,163547,5,0.7194316804950246,4,116.34,0.4509302325581395,0.0,0,1,1,Procurement Review,41.61
R04597,2025-02-20 11:34:48,2025-02-25 17:22:12,71.8,17.53,118.8,Office Supplies,High,IT,External,130612,2,0.1942042720885887,6,125.79,1.058838383838384,6.990000000000009,1,0,0,Finance Approval,31.73
R04598,2025-02-01 10:28:12,2025-02-06 14:12:00,78.0,12.88,178.2,Equipment,High,Operations,Internal,57034,3,0.4105593147278314,4,123.73,0.6943322109988778,0.0,0,0,0,Finance Approval,39.84
R04599,2025-03-28 13:24:00,2025-04-07 09:00:00,136.31,26.73,156.6,IT Purchase,High,Operations,External,245289,3,0.3877181442344499,7,235.6,1.504469987228608,79.0,1,1,0,Finance Approval,49.95
R04600,2025-01-26 13:16:12,2025-02-06 09:00:00,182.16,26.94,283.8,Vendor Contract,Low,Admin,Internal,198591,5,0.3368704261674059,8,259.73,0.9151867512332629,0.0,0,1,1,Procurement Review,47.91
R04601,2025-06-05 11:50:24,2025-06-13 16:26:24,112.12,31.76,178.2,Equipment,High,HR,External,6633,3,0.2131990747111593,10,196.6,1.1032547699214366,18.400000000000006,1,0,0,Finance Approval,33.92
R04602,2025-03-22 14:03:36,2025-03-27 16:51:00,87.78,20.02,216.0,Equipment,Medium,HR,Internal,172937,4,0.6954139934539327,6,122.79,0.5684722222222223,0.0,0,1,1,Finance Approval,44.25
R04603,2025-06-01 10:41:24,2025-06-07 10:03:36,110.32,10.56,171.6,IT Purchase,Low,IT,External,74998,2,0.4560455634372689,4,143.37,0.8354895104895106,0.0,0,0,0,Procurement Review,49.09
R04604,2025-05-22 10:28:12,2025-06-01 09:00:00,126.0,38.82,132.0,Office Supplies,Medium,HR,Internal,134481,2,0.9269959012222492,12,238.53,1.8070454545454546,106.53,1,0,0,Finance Approval,33.11
R04605,2025-07-05 11:03:36,2025-07-11 09:00:00,100.96,12.86,237.6,Equipment,Low,HR,Internal,162143,4,0.5567954341067048,4,141.94,0.5973905723905724,0.0,0,1,1,Procurement Review,46.34
R04606,2025-04-27 12:36:36,2025-05-02 09:00:00,81.89,11.72,114.0,Office Supplies,Medium,IT,Internal,8142,1,0.3667782944716178,4,116.39,1.0209649122807019,2.3900000000000006,1,0,0,Finance Approval,36.41
R04607,2025-06-25 11:14:24,2025-07-03 09:00:00,105.91,18.56,102.6,Office Supplies,High,Finance,External,55450,1,0.0018405157457337,7,189.76,1.8495126705653022,87.16,1,0,0,Finance Approval,35.02
R04608,2025-03-01 12:01:12,2025-03-05 09:00:00,65.78,9.82,198.0,Equipment,Medium,IT,External,82815,3,0.5567982905733933,4,92.98,0.4695959595959596,0.0,0,0,0,Finance Approval,25.23
R04609,2025-06-09 12:19:48,2025-06-13 09:00:00,66.79,11.23,125.4,Office Supplies,Low,HR,External,1641,1,0.946188115995971,3,92.67,0.7389952153110048,0.0,0,0,0,Procurement Review,40.62
R04610,2025-05-14 10:36:36,2025-05-19 09:00:00,61.42,17.310000000000002,216.0,Equipment,Medium,HR,Internal,133777,4,0.4410275019266949,4,118.39,0.5481018518518519,0.0,0,0,1,Procurement Review,31.25
R04611,2025-02-12 10:36:00,2025-02-18 09:00:00,80.02,12.03,125.4,Office Supplies,Low,Finance,External,89965,1,0.7297512021781202,4,142.4,1.1355661881977672,17.0,1,0,0,Finance Approval,36.01
R04612,2025-07-01 10:23:24,2025-07-06 11:32:24,75.31,10.44,156.0,IT Purchase,Medium,Operations,External,51599,2,0.6202950239999095,4,121.15,0.7766025641025641,0.0,0,0,0,Finance Approval,32.52
R04613,2025-02-20 11:46:48,2025-02-24 09:00:00,59.8,10.77,198.0,Equipment,Medium,HR,Internal,69689,3,0.1064555855246439,4,93.22,0.4708080808080808,0.0,0,0,0,Finance Approval,24.71
R04614,2025-05-03 13:30:36,2025-05-15 09:00:00,193.19,25.44,283.8,Vendor Contract,Low,IT,Internal,137694,5,0.6402185652094218,7,283.49,0.998907681465821,0.0,0,0,1,Finance Approval,58.02
R04615,2025-02-17 12:13:48,2025-02-23 09:00:00,89.32000000000001,17.35,216.0,Equipment,Medium,Operations,Internal,157607,4,0.4522692954660969,4,140.77,0.651712962962963,0.0,0,1,1,Finance Approval,56.87
R04616,2025-04-08 11:46:12,2025-04-13 09:00:00,71.81,14.88,140.4,IT Purchase,High,Admin,External,98304,2,0.579988286103466,4,117.23,0.8349715099715099,0.0,0,0,0,Finance Approval,37.93
R04617,2025-06-09 13:43:12,2025-06-15 09:00:00,79.7,28.78,125.4,Office Supplies,Low,IT,Internal,31652,1,0.6165948782909497,6,139.28,1.1106858054226474,13.879999999999995,1,0,0,Finance Approval,41.32
R04618,2025-06-23 13:25:12,2025-06-27 09:00:00,64.27,11.04,125.4,Office Supplies,Low,Admin,Internal,77856,1,0.2626596385791501,4,91.58,0.7303030303030302,0.0,0,0,0,Procurement Review,26.52
R04619,2025-01-23 13:18:00,2025-01-28 14:24:36,100.19,17.74,283.8,Vendor Contract,Low,Operations,External,158888,5,0.3717879372598203,4,121.11,0.4267441860465116,0.0,0,1,1,Procurement Review,39.78
R04620,2025-06-20 10:46:12,2025-06-29 09:00:00,140.63,26.98,216.0,Equipment,Medium,Operations,External,103325,4,0.9710518862903847,7,214.23,0.9918055555555555,0.0,0,0,1,Finance Approval,46.67
R04621,2025-06-04 13:17:24,2025-06-09 09:00:00,96.6,13.41,237.6,Equipment,Low,IT,Internal,123478,4,0.801099750861679,4,115.71,0.4869949494949495,0.0,0,0,1,Procurement Review,42.4
R04622,2025-06-02 12:24:36,2025-06-06 09:00:00,55.66,8.24,114.0,Office Supplies,Medium,Admin,External,52673,1,0.0676121003949852,4,92.59,0.8121929824561404,0.0,0,0,0,Finance Approval,20.78
R04623,2025-02-22 12:03:00,2025-03-04 09:36:36,187.49,23.08,216.0,Equipment,Medium,Operations,External,163702,4,0.1571218858688676,7,237.56,1.0998148148148148,21.560000000000002,1,1,1,Finance Approval,56.33
R04624,2025-03-23 10:25:12,2025-04-11 17:33:36,307.45,44.68,198.0,Equipment,Medium,Admin,External,80797,3,0.2210672744345622,14,463.14,2.339090909090909,265.14,1,0,0,Finance Approval,50.4
R04625,2025-05-28 10:24:36,2025-06-03 09:00:00,91.25,11.95,174.0,IT Purchase,Medium,HR,External,198586,3,0.1671220018096643,4,142.59,0.8194827586206896,0.0,0,1,0,Finance Approval,42.84
R04626,2025-04-25 10:39:00,2025-04-30 09:00:00,75.46000000000001,14.03,240.0,Vendor Contract,Medium,IT,External,53401,4,0.5750677874842488,4,118.35,0.493125,0.0,0,0,1,Procurement Review,32.67
R04627,2025-07-12 15:17:24,2025-07-18 09:00:00,101.03,19.93,264.0,Vendor Contract,Low,IT,External,18907,4,0.6705185722000612,4,137.71,0.5216287878787879,0.0,0,0,1,Finance Approval,54.84
R04628,2025-04-16 10:18:36,2025-04-21 09:00:00,77.77,6.88,132.0,Office Supplies,Medium,Operations,Internal,120983,2,0.2786239709020716,4,118.69,0.8991666666666667,0.0,0,0,0,Procurement Review,38.28
R04629,2025-06-16 10:49:48,2025-06-25 09:00:00,151.29999999999998,28.26,217.8,Equipment,Low,IT,External,40597,3,0.3852749355893745,7,214.17,0.9833333333333332,0.0,0,0,0,Finance Approval,47.98
R04630,2025-05-06 10:41:24,2025-05-11 09:00:00,75.89,12.659999999999998,194.4,Equipment,High,HR,External,172464,4,0.7032633108056546,4,118.31,0.6085905349794238,0.0,0,1,1,Procurement Review,40.3
R04631,2025-06-15 12:55:48,2025-06-26 09:00:00,171.43,33.980000000000004,237.6,Equipment,Low,IT,External,191394,4,0.3131650414198711,7,260.07,1.0945707070707071,22.47,1,1,1,Finance Approval,61.400000000000006
R04632,2025-06-05 12:47:24,2025-06-17 14:21:00,213.38,31.46,237.6,Equipment,Low,Operations,Internal,206090,4,0.1150361461921456,7,289.56,1.2186868686868688,51.96000000000001,1,1,1,Procurement Review,62.94
R04633,2025-07-01 12:30:36,2025-07-07 09:00:00,84.48,12.73,232.2,Vendor Contract,High,Finance,Internal,151606,5,0.4859665205844615,4,140.49,0.6050387596899226,0.0,0,1,1,Procurement Review,40.91
R04634,2025-07-01 10:15:00,2025-07-06 09:00:00,71.28,9.06,132.0,Office Supplies,Medium,Operations,Internal,171501,2,0.0372339628081423,4,118.75,0.8996212121212122,0.0,0,1,0,Finance Approval,30.6
R04635,2025-07-13 10:28:12,2025-07-21 09:00:00,117.32,23.08,118.8,Office Supplies,High,HR,External,165025,2,0.9192904292973724,7,190.53,1.6037878787878788,71.73,1,1,0,Finance Approval,39.68
R04636,2025-01-07 10:10:48,2025-01-11 09:00:00,63.8,6.21,114.0,Office Supplies,Medium,Operations,Internal,56013,1,0.2827207500184432,4,94.82,0.8317543859649122,0.0,0,0,0,Procurement Review,27.58
R04637,2025-02-02 13:23:24,2025-02-13 09:00:00,169.9,25.23,174.0,IT Purchase,Medium,Admin,External,163691,3,0.3825363116374983,8,259.61,1.4920114942528737,85.61000000000001,1,1,0,Procurement Review,43.83
R04638,2025-01-28 10:28:48,2025-02-01 17:37:12,65.29,14.080000000000002,216.0,Vendor Contract,High,Finance,External,15606,4,0.0063055633625647,4,103.14,0.4775,0.0,0,0,1,Finance Approval,32.04
R04639,2025-05-17 14:28:12,2025-05-23 15:10:48,122.06,19.6,258.0,Vendor Contract,Medium,Finance,Internal,204585,5,0.700235936669493,4,144.71,0.5608914728682171,0.0,0,1,1,Finance Approval,44.790000000000006
R04640,2025-07-06 10:40:12,2025-07-12 09:00:00,94.05,12.49,258.0,Vendor Contract,Medium,Operations,External,102812,5,0.2062190146103704,4,142.33,0.5516666666666667,0.0,0,0,1,Procurement Review,46.23
R04641,2025-02-22 13:16:48,2025-03-02 09:00:00,138.6,23.96,132.0,Office Supplies,Medium,Operations,Internal,182605,2,0.7473393072152391,7,187.72,1.4221212121212121,55.72,1,1,0,Finance Approval,48.440000000000005
R04642,2025-05-27 13:27:00,2025-05-31 17:37:48,68.64,15.94,174.0,IT Purchase,Medium,Admin,Internal,209790,3,0.4536261997933772,4,100.18,0.5757471264367816,0.0,0,1,0,Finance Approval,44.17
R04643,2025-02-02 10:16:48,2025-02-06 17:34:12,71.64,8.63,102.6,Office Supplies,High,Operations,External,68025,1,0.6987962814087219,4,103.29,1.0067251461988305,0.6900000000000119,1,0,0,Finance Approval,35.77
R04644,2025-04-29 13:10:12,2025-05-09 09:00:00,153.01000000000002,26.93,198.0,Equipment,Medium,HR,External,74509,3,0.1094671214317322,7,235.83,1.1910606060606062,37.83000000000001,1,0,0,Procurement Review,40.0
R04645,2025-03-13 14:40:48,2025-03-18 15:26:24,92.25,20.36,264.0,Vendor Contract,Low,Admin,Internal,71477,4,0.1172217012551256,4,120.76,0.45742424242424246,0.0,0,0,1,Procurement Review,54.18
R04646,2025-01-19 14:01:48,2025-01-30 09:00:00,147.49,34.160000000000004,125.4,Office Supplies,Low,IT,External,26393,1,0.9852174634109634,8,258.97,2.0651515151515154,133.57000000000002,1,0,0,Finance Approval,38.28
R04647,2025-04-15 14:16:12,2025-04-21 09:00:00,93.75,14.5,217.8,Equipment,Low,Admin,External,18379,3,0.1713498899297848,4,138.73,0.6369605142332414,0.0,0,0,0,Finance Approval,51.540000000000006
R04648,2025-01-12 12:41:24,2025-01-15 16:02:24,57.11,7.689999999999999,102.6,Office Supplies,High,Admin,External,72602,1,0.4952217072809974,4,75.35,0.7344054580896686,0.0,0,0,0,Finance Approval,29.61
R04649,2025-04-26 12:28:12,2025-05-10 09:00:00,222.01,45.42,191.4,IT Purchase,Low,HR,Internal,156890,3,0.1079454282268846,12,332.53,1.7373563218390802,141.12999999999997,1,1,0,Finance Approval,51.510000000000005
R04650,2025-03-06 14:17:24,2025-03-13 09:00:00,102.66,18.95,145.2,Office Supplies,Low,HR,Internal,117897,2,0.6866025675257864,4,162.71,1.1205922865013775,17.51000000000002,1,0,0,Finance Approval,62.35
R04651,2025-03-04 13:00:00,2025-03-13 09:00:00,151.08,17.0,237.6,Equipment,Low,Finance,External,185268,4,0.4086132986849171,4,212.0,0.8922558922558923,0.0,0,1,1,Finance Approval,81.48
R04652,2025-05-28 14:27:36,2025-06-06 09:00:00,152.98000000000002,25.85,232.2,Vendor Contract,High,Operations,Internal,203078,5,0.6913419150526752,7,210.54,0.90671834625323,0.0,0,1,1,Finance Approval,70.05
R04653,2025-01-27 11:59:24,2025-02-01 09:00:00,82.94,12.330000000000002,198.0,Equipment,Medium,Operations,External,98333,3,0.489100658194778,4,117.01,0.590959595959596,0.0,0,0,0,Finance Approval,49.06
R04654,2025-05-23 12:24:00,2025-05-30 09:00:00,107.77,18.02,145.2,Office Supplies,Low,IT,Internal,218408,2,0.4823771763259953,6,164.6,1.1336088154269972,19.400000000000006,1,1,0,Finance Approval,53.73
R04655,2025-05-29 13:46:12,2025-06-03 09:00:00,89.66,15.1,174.0,IT Purchase,Medium,Operations,External,191500,3,0.8444687215744678,4,115.23,0.6622413793103449,0.0,0,1,0,Procurement Review,44.06
R04656,2025-02-21 12:13:48,2025-03-03 09:00:00,155.1,22.56,258.0,Vendor Contract,Medium,IT,Internal,195201,5,0.0409311131575026,8,236.77,0.9177131782945737,0.0,0,1,1,Procurement Review,49.39
R04657,2025-03-04 12:45:36,2025-03-08 14:16:48,57.02,10.34,118.8,Office Supplies,High,IT,Internal,215410,2,0.0490952381719097,4,97.52,0.8208754208754209,0.0,0,1,0,Procurement Review,32.27
R04658,2025-03-20 10:21:00,2025-03-25 16:23:24,78.14,12.86,118.8,Office Supplies,High,Operations,Internal,204580,2,0.4611189867242288,4,126.04,1.060942760942761,7.240000000000009,1,1,0,Finance Approval,39.29
